city_id,year_month,year,month,totreg_nonbusiness,monthid,lnSales,lndidi,lnuber,lnyidao,lnshenzhou,Uber,platform_soft,ln_populationcity,ln_populationdensitycity,ln_employedcity,ln_unemployedcity,ln_wageofstaffandworkercity,ln_highwaypassengertraffic,ln_aviationpassengertraffic,ln_grpcity,ln_grppercapitacity,ln_mobilesubscriberscity,ln_internetsubscriberscity,ln_roadarea,ln_buses,ln_buspassengervolume,ln_taxis,ln_busesper1000,ln_roadareapercapita,ln_metro_length,ln_gas90
49,201206,2012,6,19500,30,9.8782206,0,,5.8435445,0,0,0,7.0598755,6.8676829,5.2979174,11.105062,11.105062,11.388314,7.2779384,18.043013,10.794583,7.6128259,5.2455068,8.8122482,8.8803072,11.888041,9.6743259,2.6525373,2.5900171,3.4843123,1.9444805
49,201207,2012,7,21890,31,9.9938307,0,,6.8426833,0,0,0,7.0598755,6.8676829,5.2979174,11.105062,11.105062,11.388314,7.2779384,18.043013,10.794583,7.6128259,5.2455068,8.8122482,8.8803072,11.888041,9.6743259,2.6525373,2.5900171,3.4843123,1.8991179
49,201208,2012,8,21686,32,9.9844685,0,,6.5381398,0,0,0,7.0598755,6.8676829,5.2979174,11.105062,11.105062,11.388314,7.2779384,18.043013,10.794583,7.6128259,5.2455068,8.8122482,8.8803072,11.888041,9.6743259,2.6525373,2.5900171,3.4843123,1.9095426
49,201209,2012,9,32882,33,10.400711,0,,7.0290875,0,0,0,7.0598755,6.8676829,5.2979174,11.105062,11.105062,11.388314,7.2779384,18.043013,10.794583,7.6128259,5.2455068,8.8122482,8.8803072,11.888041,9.6743259,2.6525373,2.5900171,3.4843123,1.9643112
49,201210,2012,10,22652,34,10.028048,0,,6.9421568,0,0,0,7.0598755,6.8676829,5.2979174,11.105062,11.105062,11.388314,7.2779384,18.043013,10.794583,7.6128259,5.2455068,8.8122482,8.8803072,11.888041,9.6743259,2.6525373,2.5900171,3.4843123,1.9837563
49,201211,2012,11,24645,35,10.11237,0,4.7535901,6.6957989,0,0,0,7.0598755,6.8676829,5.2979174,11.105062,11.105062,11.388314,7.2779384,18.043013,10.794583,7.6128259,5.2455068,8.8122482,8.8803072,11.888041,9.6743259,2.6525373,2.5900171,3.4843123,1.9685099
49,201212,2012,12,28713,36,10.265141,0,4.7361984,6.8341088,0,0,0,7.0598755,6.8676829,5.2979174,11.105062,11.105062,11.388314,7.2779384,18.043013,10.794583,7.6128259,5.2455068,8.8122482,8.8803072,11.888041,9.6743259,2.6525373,2.5900171,3.4843123,1.9516082
49,201301,2013,1,37563,37,10.533801,0,4.7361984,6.7262335,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9516082
49,201302,2013,2,21562,38,9.978734,4.1743875,5.1647859,6.6982679,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9586854
49,201303,2013,3,23589,39,10.068578,7.0791845,6.0038872,6.6333184,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9768549
49,201304,2013,4,24623,40,10.111477,8.2303104,5.6524892,7.0166097,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9416152
49,201305,2013,5,25238,41,10.136146,9.2577009,6.3491392,7.8894591,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9080598
49,201306,2013,6,22749,42,10.03232,9.3264332,6.3526292,7.7642961,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9110229
49,201307,2013,7,24954,43,10.124829,9.3577251,6.9460139,7.6820216,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9257075
49,201308,2013,8,26501,44,10.184976,9.3919115,7.0255384,7.9006367,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9444805
49,201309,2013,9,40764,45,10.61558,9.3681984,7.4312997,7.9094896,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9782391
49,201310,2013,10,29648,46,10.297184,9.3248291,7.5196924,7.8336,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9671124
49,201311,2013,11,29864,47,10.304442,9.3939943,7.6453977,7.6544433,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9373018
49,201312,2013,12,34752,48,10.456021,9.4896374,7.7676873,8.0783777,0,0,0,7.0684276,6.8762541,5.3626995,11.074436,10.785254,11.418406,7.3639135,18.214756,10.961712,7.6672049,5.2470241,8.9148951,9.1993809,11.970395,9.5475264,2.9365129,2.6693094,3.7376697,1.9444805
49,201401,2014,1,51491,49,10.849182,9.8294106,7.6879973,8.2361555,0,0,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.9444805
49,201402,2014,2,24942,50,10.124349,10.745335,7.961719,8.1044016,0,0,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.9487633
49,201403,2014,3,33084,51,10.406836,10.780954,8.2332373,8.0907087,0,0,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.974081
49,201404,2014,4,47395,52,10.766294,10.03355,8.1429358,8.2700129,0,0,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.9643112
49,201405,2014,5,40154,53,10.600502,9.851615,8.1004648,8.3145876,0,0,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.9712994
49,201406,2014,6,34129,54,10.437932,9.7114191,8.2910452,8.2366858,0,0,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.9782391
49,201407,2014,7,35423,55,10.475144,9.7370195,8.4104986,8.3248215,0,0,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.9878744
49,201408,2014,8,31094,56,10.344802,10.306315,8.5297146,8.4064846,0,0,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.9629077
49,201409,2014,9,58915,57,10.983868,11.039764,8.7281017,8.5065365,0,0,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.9530276
49,201410,2014,10,35329,58,10.472487,9.9932823,8.9986315,8.4780369,0,1,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.8855534
49,201411,2014,11,30716,59,10.332572,10.002926,9.286931,8.5159922,0,1,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.8594182
49,201412,2014,12,37161,60,10.523042,10.381769,10.064287,8.8522358,0,1,0,7.0808678,6.8876953,6.2734427,11.846543,10.977541,11.453058,7.4133673,18.327347,11.247331,7.7301044,5.5529594,8.9152975,9.2278852,12.011529,9.6060247,2.9449651,2.6518326,4.7551494,1.8131948
49,201501,2015,1,40376,61,10.606015,10.66104,10.196045,9.1371241,8.4984179,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.7316556
49,201502,2015,2,33813,62,10.42863,10.635447,10.255024,8.8825302,8.6562595,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.7011051
49,201503,2015,3,40747,63,10.615162,10.566278,11.271134,9.1522875,9.3256311,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.7613003
49,201504,2015,4,39820,64,10.59215,10.734699,11.953539,9.1736765,9.4230299,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.7509375
49,201505,2015,5,37795,65,10.539959,10.914579,12.564911,9.5832138,9.4875174,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.8421357
49,201506,2015,6,42828,66,10.66497,11.318515,12.5591,9.7019835,9.6704826,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.8671761
49,201507,2015,7,40014,67,10.59701,11.822489,12.209821,10.035349,10.049059,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.8309802
49,201508,2015,8,34815,68,10.457832,11.707818,11.665878,9.7845354,9.9652882,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.7227666
49,201509,2015,9,55055,69,10.916106,11.514744,11.291818,9.4726276,9.7138996,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.6937791
49,201510,2015,10,42069,70,10.64709,11.400496,11.257517,9.2048254,9.579833,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.7011051
49,201511,2015,11,39918,71,10.594607,11.262642,11.128409,9.1641912,9.3653765,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.6845454
49,201512,2015,12,55391,72,10.922191,11.360823,11.178795,9.5907612,9.3190155,1,0,7.0997796,6.9076352,5.612267,11.940159,11.054097,9.6277342,7.5379624,18.426325,11.156536,7.698029,5.6664267,8.9099112,9.3455706,12.105445,9.8259039,3.0291672,2.6195831,5.0498562,1.658228
91,201001,2010,1,9303,1,9.1381998,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.9286187
91,201002,2010,2,6305,2,8.7492571,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.9286187
91,201003,2010,3,4757,3,8.4675827,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.9286187
91,201004,2010,4,9096,4,9.1156998,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.9501867
91,201005,2010,5,7436,5,8.9142227,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.7833912
91,201006,2010,6,6383,6,8.7615499,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.7715567
91,201007,2010,7,7651,7,8.9427223,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.7749524
91,201008,2010,8,7710,8,8.9504032,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.7715567
91,201009,2010,9,11649,9,9.3630619,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.7715567
91,201010,2010,10,9314,10,9.1393814,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.7715567
91,201011,2010,11,11003,11,9.3060141,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.7715567
91,201012,2010,12,16150,12,9.6897373,0,,0,0,0,0,6.4040213,6.6049733,4.8223763,11.004829,10.48185,9.327857,5.7776523,17.327463,10.82729,6.3683586,4.6718936,8.773694,8.3829756,11.294683,9.1035347,2.6063867,2.9729753,0,1.8017098
91,201101,2011,1,11896,13,9.3840418,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.9286187
91,201102,2011,2,4418,14,8.3936691,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.8671761
91,201103,2011,3,7685,15,8.947156,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.8870696
91,201104,2011,4,11306,16,9.3331776,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.9358598
91,201105,2011,5,8046,17,8.9930544,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.9416152
91,201106,2011,6,7430,18,8.9134159,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.9416152
91,201107,2011,7,7495,19,8.9221249,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.9416152
91,201108,2011,8,8708,20,9.0721121,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.9416152
91,201109,2011,9,16044,21,9.6831522,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.9416152
91,201110,2011,10,7754,22,8.9560928,0,,0,0,0,0,6.4053607,6.6063256,4.8582606,10.996266,10.541515,9.4539919,5.9406977,17.481768,10.967629,6.7553029,4.7732239,8.684063,8.3523188,11.367333,9.0902042,2.5787005,2.8887036,0,1.9110229
